,Customer ID,recency,frequency,monetary,Recency_Score,Frequency_Score,Monetary_Score,RFM_SCORE,Segment
916,13576.0,11,18,6066.87,5,5,5,555,Champions
917,13577.0,26,4,1530.95,4,4,4,444,Loyal customers
918,13579.0,16,2,410.1000000000001,4,2,2,422,Promising small money
919,13581.0,310,1,100.3,1,1,1,111,Hibernating
920,13583.0,157,1,663.6300000000001,2,1,3,213,At Risk
921,13584.0,308,1,142.4,1,1,1,111,Hibernating
922,13587.0,65,1,712.4,3,1,3,313,At Risk
923,13588.0,17,9,2315.8099999999995,4,5,5,455,Loyal customers
924,13589.0,16,2,345.75,4,2,2,422,Promising small money
925,13590.0,12,6,1750.9199999999998,5,5,4,554,Champions
926,13591.0,66,3,961.7299999999999,3,3,4,334,Potential loyalists
927,13592.0,37,4,231.01,3,4,2,342,Normal Customer
928,13593.0,109,5,1793.5800000000004,2,4,4,244,Normal Customer
929,13594.0,54,1,366.66999999999996,3,1,2,312,At Risk
930,13596.0,7,2,597.1300000000001,5,2,3,523,Potential loyalists
931,13598.0,48,1,159.81,3,1,1,311,At Risk
932,13599.0,2,21,4570.04,5,5,5,555,Champions
933,13600.0,313,1,219.51999999999998,1,1,1,111,Hibernating
934,13601.0,46,2,562.7700000000002,3,2,3,323,Potential loyalists
935,13602.0,66,1,309.19,3,1,2,312,At Risk
936,13603.0,27,1,116.19999999999999,4,1,1,411,Promising small money
937,13606.0,30,3,215.05999999999997,4,3,1,431,Normal Customer
938,13607.0,41,1,570.38,3,1,3,313,At Risk
939,13610.0,13,7,901.1500000000001,5,5,4,554,Champions
940,13611.0,90,3,1057.95,2,3,4,234,Normal Customer
941,13614.0,25,4,1265.03,4,4,4,444,Loyal customers
942,13615.0,320,1,417.6900000000001,1,1,2,112,Hibernating
943,13617.0,41,3,463.73,3,3,3,333,Potential loyalists
944,13618.0,175,1,168.22,2,1,1,211,At Risk
945,13621.0,118,1,203.85,2,1,1,211,At Risk
946,13623.0,32,5,709.3,4,4,3,443,Need attention
947,13626.0,254,1,257.22999999999996,1,1,2,112,Hibernating
948,13627.0,60,5,1479.0,3,4,4,344,Loyal customers
949,13629.0,24,11,6629.4,4,5,5,455,Loyal customers
950,13630.0,6,7,1585.9299999999998,5,5,4,554,Champions
951,13631.0,101,11,3070.42,2,5,5,255,Normal Customer
952,13632.0,26,5,1924.2,4,4,5,445,Loyal customers
953,13634.0,34,5,1430.6799999999998,4,4,4,444,Loyal customers
954,13635.0,69,1,938.9700000000001,3,1,4,314,At Risk
955,13636.0,38,5,931.4200000000001,3,4,4,344,Loyal customers
956,13637.0,53,3,716.9,3,3,3,333,Potential loyalists
957,13638.0,17,1,122.64,4,1,1,411,Promising small money
958,13639.0,75,1,927.48,2,1,4,214,Long time big buy
959,13642.0,217,1,345.15,1,1,2,112,Hibernating
960,13643.0,32,3,458.34,4,3,3,433,Potential loyalists
961,13644.0,17,4,2314.96,4,4,5,445,Loyal customers
962,13645.0,121,1,140.5,2,1,1,211,At Risk
963,13647.0,11,4,1331.0200000000002,5,4,4,544,Champions
964,13649.0,258,2,346.6,1,2,2,122,Hibernating
965,13650.0,18,6,1498.1,4,5,4,454,Loyal customers
966,13651.0,36,2,79.2,3,2,1,321,At Risk
967,13652.0,47,3,973.5799999999999,3,3,4,334,Potential loyalists
968,13654.0,44,5,2441.14,3,4,5,345,Loyal customers
969,13655.0,115,2,836.37,2,2,4,224,Long time big buy
970,13656.0,166,2,371.15000000000003,2,2,2,222,At Risk
971,13657.0,12,2,358.73999999999995,5,2,2,522,New customers
972,13658.0,11,5,2544.3700000000003,5,4,5,545,Champions
973,13659.0,207,2,1489.6999999999998,1,2,4,124,Long time big buy
974,13662.0,87,3,845.26,2,3,4,234,Normal Customer
975,13663.0,180,1,176.19,1,1,1,111,Hibernating
976,13666.0,61,2,64.25,3,2,1,321,At Risk
977,13667.0,150,1,282.79,2,1,2,212,At Risk
978,13668.0,4,21,5843.47,5,5,5,555,Champions
979,13669.0,52,2,218.55,3,2,1,321,At Risk
980,13670.0,76,1,251.7,2,1,2,212,At Risk
981,13672.0,302,2,186.39,1,2,1,121,Hibernating
982,13673.0,20,2,367.53000000000003,4,2,2,422,Promising small money
983,13675.0,152,2,443.9200000000001,2,2,3,223,At Risk
984,13678.0,153,1,213.60000000000005,2,1,1,211,At Risk
985,13680.0,2,4,2829.51,5,4,5,545,Champions
986,13681.0,19,4,762.9300000000001,4,4,3,443,Need attention
987,13682.0,188,1,59.5,1,1,1,111,Hibernating
988,13684.0,287,1,67.23,1,1,1,111,Hibernating
989,13685.0,4,7,3118.1899999999996,5,5,5,555,Champions
990,13686.0,184,1,63.5,1,1,1,111,Hibernating
991,13689.0,64,1,910.0,3,1,4,314,At Risk
992,13690.0,60,1,172.25,3,1,1,311,At Risk
993,13692.0,26,3,1447.04,4,3,4,434,Potential loyalists
994,13694.0,5,50,60021.490000000005,5,5,5,555,Champions
995,13695.0,32,15,2266.11,4,5,5,455,Loyal customers
996,13697.0,40,1,126.1,3,1,1,311,At Risk
997,13699.0,156,1,308.58,2,1,2,212,At Risk
998,13700.0,27,10,2110.92,4,5,5,455,Loyal customers
999,13704.0,6,9,1984.71,5,5,5,555,Champions
1000,13705.0,9,3,678.16,5,3,3,533,Potential loyalists
1001,13706.0,304,1,310.98999999999995,1,1,2,112,Hibernating
1002,13707.0,268,2,796.2100000000002,1,2,3,123,Hibernating
1003,13708.0,272,1,250.63000000000002,1,1,2,112,Hibernating
1004,13709.0,5,13,5370.25,5,5,5,555,Champions
1005,13710.0,33,1,161.76,4,1,1,411,Promising small money
1006,13711.0,220,2,234.36,1,2,2,122,Hibernating
1007,13712.0,248,1,228.83999999999997,1,1,2,112,Hibernating
1008,13715.0,282,5,988.5400000000001,1,4,4,144,Normal Customer
1009,13716.0,270,1,119.63000000000001,1,1,1,111,Hibernating
1010,13717.0,33,6,1388.13,4,5,4,454,Loyal customers
1011,13718.0,247,2,291.55,1,2,2,122,Hibernating
1012,13719.0,16,5,929.2800000000001,4,4,4,444,Loyal customers
1013,13720.0,118,4,765.1,2,4,3,243,Normal Customer
1014,13721.0,37,1,443.14,3,1,3,313,At Risk
1015,13722.0,133,3,2207.81,2,3,5,235,Normal Customer
1016,13723.0,218,1,170.10000000000002,1,1,1,111,Hibernating
1017,13725.0,51,8,1861.36,3,5,5,355,Loyal customers
1018,13726.0,40,2,1063.1599999999999,3,2,4,324,Potential loyalists
1019,13727.0,30,2,302.4800000000001,4,2,2,422,Promising small money
1020,13728.0,38,6,918.7,3,5,4,354,Loyal customers
1021,13730.0,137,2,635.6,2,2,3,223,At Risk
1022,13731.0,220,2,595.5899999999999,1,2,3,123,Hibernating
1023,13732.0,29,1,469.36,4,1,3,413,Promising big money
1024,13735.0,26,4,2491.0799999999995,4,4,5,445,Loyal customers
1025,13736.0,6,2,667.8,5,2,3,523,Potential loyalists
1026,13737.0,201,1,318.45000000000005,1,1,2,112,Hibernating
1027,13739.0,19,1,216.9,4,1,1,411,Promising small money
1028,13740.0,242,1,332.03,1,1,2,112,Hibernating
1029,13741.0,73,3,638.4300000000001,3,3,3,333,Potential loyalists
1030,13742.0,18,12,2897.69,4,5,5,455,Loyal customers
1031,13743.0,4,7,1222.7999999999997,5,5,4,554,Champions
1032,13744.0,96,2,1156.36,2,2,4,224,Long time big buy
1033,13745.0,163,1,284.92,2,1,2,212,At Risk
1034,13747.0,375,1,79.6,1,1,1,111,Hibernating
1035,13748.0,97,5,870.25,2,4,4,244,Normal Customer
1036,13750.0,55,5,1630.7599999999998,3,4,4,344,Loyal customers
1037,13751.0,289,1,296.25,1,1,2,112,Hibernating
1038,13752.0,125,6,981.1999999999998,2,5,4,254,Normal Customer
1039,13753.0,289,1,699.56,1,1,3,113,Hibernating
1040,13754.0,153,2,188.7,2,2,1,221,At Risk
1041,13755.0,5,9,1850.68,5,5,5,555,Champions
1042,13756.0,3,14,4687.07,5,5,5,555,Champions
1043,13758.0,13,7,2759.49,5,5,5,555,Champions
1044,13759.0,34,2,628.81,4,2,3,423,Potential loyalists
1045,13760.0,55,2,262.39,3,2,2,322,At Risk
1046,13761.0,51,2,809.6599999999999,3,2,3,323,Potential loyalists
1047,13762.0,220,1,276.72,1,1,2,112,Hibernating
1048,13763.0,64,1,1714.9599999999998,3,1,4,314,At Risk
1049,13764.0,72,3,1413.0800000000002,3,3,4,334,Potential loyalists
1050,13767.0,3,37,16975.14,5,5,5,555,Champions
1051,13769.0,3,10,1890.33,5,5,5,555,Champions
1052,13771.0,65,4,2191.35,3,4,5,345,Loyal customers
1053,13772.0,35,3,924.1400000000001,3,3,4,334,Potential loyalists
1054,13774.0,83,1,274.5,2,1,2,212,At Risk
1055,13777.0,2,33,20682.38,5,5,5,555,Champions
1056,13778.0,104,1,153.5,2,1,1,211,At Risk
1057,13780.0,8,2,310.39,5,2,2,522,New customers
1058,13781.0,252,1,118.54000000000002,1,1,1,111,Hibernating
1059,13782.0,14,6,760.8399999999999,5,5,3,553,Need attention
1060,13784.0,11,11,2462.7899999999995,5,5,5,555,Champions
1061,13786.0,368,1,148.8,1,1,1,111,Hibernating
1062,13787.0,77,2,294.04,2,2,2,222,At Risk
1063,13790.0,5,1,348.79999999999995,5,1,2,512,New customers
1064,13791.0,129,2,1337.0,2,2,4,224,Long time big buy
1065,13792.0,67,2,152.5,3,2,1,321,At Risk
1066,13798.0,2,55,30072.93,5,5,5,555,Champions
1067,13799.0,118,2,623.46,2,2,3,223,At Risk
1068,13800.0,311,1,558.32,1,1,3,113,Hibernating
1069,13801.0,68,1,324.79999999999995,3,1,2,312,At Risk
1070,13802.0,140,3,3752.3000000000006,2,3,5,235,Normal Customer
1071,13803.0,256,1,277.07000000000005,1,1,2,112,Hibernating
1072,13804.0,32,6,2213.4100000000003,4,5,5,455,Loyal customers
1073,13805.0,53,2,924.5999999999999,3,2,4,324,Potential loyalists
1074,13806.0,65,1,238.68,3,1,2,312,At Risk
1075,13807.0,368,1,97.6,1,1,1,111,Hibernating
1076,13808.0,7,5,1419.4,5,4,4,544,Champions
1077,13809.0,306,1,104.9,1,1,1,111,Hibernating
1078,13810.0,30,3,1382.46,4,3,4,434,Potential loyalists
1079,13811.0,185,3,742.5,1,3,3,133,Normal Customer
1080,13812.0,43,3,443.2,3,3,3,333,Potential loyalists
1081,13813.0,41,4,1031.76,3,4,4,344,Loyal customers
1082,13814.0,93,2,1349.5,2,2,4,224,Long time big buy
1083,13815.0,23,4,3262.3,4,4,5,445,Loyal customers
1084,13816.0,25,2,427.62999999999994,4,2,2,422,Promising small money
1085,13817.0,30,2,328.97999999999996,4,2,2,422,Promising small money
1086,13819.0,303,3,991.55,1,3,4,134,Normal Customer
1087,13821.0,146,2,377.78999999999996,2,2,2,222,At Risk
1088,13822.0,7,2,596.1500000000001,5,2,3,523,Potential loyalists
1089,13823.0,20,2,932.4600000000002,4,2,4,424,Potential loyalists
1090,13824.0,34,5,1499.44,4,4,4,444,Loyal customers
1091,13826.0,177,1,169.6,2,1,1,211,At Risk
1092,13827.0,59,3,367.46,3,3,2,332,Normal Customer
1093,13828.0,23,1,176.29000000000002,4,1,1,411,Promising small money
1094,13831.0,17,6,905.4399999999999,4,5,4,454,Loyal customers
1095,13832.0,20,1,52.199999999999996,4,1,1,411,Promising small money
1096,13833.0,160,1,359.9,2,1,2,212,At Risk
1097,13835.0,26,4,762.8699999999999,4,4,3,443,Need attention
1098,13837.0,213,2,247.89,1,2,2,122,Hibernating
1099,13838.0,7,4,636.3299999999999,5,4,3,543,Need attention
1100,13841.0,254,1,85.0,1,1,1,111,Hibernating
1101,13842.0,60,9,3124.05,3,5,5,355,Loyal customers
1102,13844.0,12,1,323.48,5,1,2,512,New customers
1103,13845.0,66,1,286.42,3,1,2,312,At Risk
1104,13846.0,26,3,774.31,4,3,3,433,Potential loyalists
1105,13848.0,93,3,1255.0,2,3,4,234,Normal Customer
1106,13849.0,53,2,1387.9999999999998,3,2,4,324,Potential loyalists
1107,13850.0,130,1,1357.1399999999999,2,1,4,214,Long time big buy
1108,13851.0,97,3,2449.0,2,3,5,235,Normal Customer
1109,13853.0,58,1,995.54,3,1,4,314,At Risk
1110,13854.0,10,25,7618.920000000001,5,5,5,555,Champions
1111,13856.0,170,3,388.5,2,3,2,232,Normal Customer
1112,13858.0,58,1,185.72,3,1,1,311,At Risk
1113,13859.0,327,1,152.35999999999999,1,1,1,111,Hibernating
1114,13860.0,2,5,1164.36,5,4,4,544,Champions
1115,13862.0,19,8,1963.0,4,5,5,455,Loyal customers
1116,13863.0,249,1,305.78,1,1,2,112,Hibernating
1117,13865.0,59,4,470.21,3,4,3,343,Need attention
1118,13866.0,75,1,105.77000000000001,2,1,1,211,At Risk
1119,13867.0,32,3,871.5899999999999,4,3,4,434,Potential loyalists
1120,13868.0,8,2,3150.3,5,2,5,525,Potential loyalists
1121,13869.0,124,4,2794.34,2,4,5,245,Normal Customer
1122,13870.0,3,8,2539.6600000000008,5,5,5,555,Champions
1123,13871.0,24,12,5516.710000000001,4,5,5,455,Loyal customers
1124,13873.0,121,3,333.68,2,3,2,232,Normal Customer
1125,13874.0,359,1,458.84999999999997,1,1,3,113,Hibernating
1126,13875.0,55,5,1400.77,3,4,4,344,Loyal customers
1127,13876.0,65,1,79.1,3,1,1,311,At Risk
1128,13877.0,87,1,117.24000000000001,2,1,1,211,At Risk
1129,13878.0,56,1,1254.6799999999998,3,1,4,314,At Risk
1130,13880.0,22,13,2945.1099999999997,4,5,5,455,Loyal customers
1131,13881.0,5,20,15815.219999999998,5,5,5,555,Champions
1132,13882.0,4,5,1004.3799999999999,5,4,4,544,Champions
1133,13883.0,12,5,2439.61,5,4,5,545,Champions
1134,13884.0,8,4,593.1500000000001,5,4,3,543,Need attention
1135,13885.0,190,2,410.1,1,2,2,122,Hibernating
1136,13886.0,72,1,228.56000000000003,3,1,2,312,At Risk
1137,13887.0,205,1,319.84999999999997,1,1,2,112,Hibernating
1138,13888.0,121,2,547.3599999999999,2,2,3,223,At Risk
1139,13889.0,94,1,401.9,2,1,2,212,At Risk
1140,13890.0,2,10,1672.3600000000001,5,5,4,554,Champions
1141,13892.0,28,4,629.9300000000001,4,4,3,443,Need attention
1142,13893.0,299,1,754.7,1,1,3,113,Hibernating
1143,13894.0,25,3,531.9200000000001,4,3,3,433,Potential loyalists
1144,13895.0,29,4,1691.51,4,4,4,444,Loyal customers
1145,13897.0,51,1,245.62,3,1,2,312,At Risk
1146,13898.0,327,1,140.93,1,1,1,111,Hibernating
1147,13899.0,17,2,370.52,4,2,2,422,Promising small money
1148,13900.0,184,3,668.7799999999999,1,3,3,133,Normal Customer
1149,13901.0,73,5,2659.4399999999996,3,4,5,345,Loyal customers
1150,13904.0,38,2,332.64000000000004,3,2,2,322,At Risk
1151,13908.0,81,4,2250.79,2,4,5,245,Normal Customer
1152,13911.0,58,9,2476.31,3,5,5,355,Loyal customers
1153,13914.0,13,2,477.75,5,3,3,533,Potential loyalists
1154,13917.0,51,2,261.84,3,3,2,332,Normal Customer
1155,13918.0,51,2,1153.4400000000003,3,3,4,334,Potential loyalists
1156,13919.0,60,2,331.86,3,3,2,332,Normal Customer
1157,13922.0,353,1,124.54999999999998,1,1,1,111,Hibernating
1158,13923.0,55,1,315.49,3,1,2,312,At Risk
1159,13924.0,3,6,1688.5499999999997,5,5,4,554,Champions
1160,13925.0,94,4,550.9999999999999,2,4,3,243,Normal Customer
1161,13926.0,24,1,223.85000000000002,4,1,2,412,Promising small money
1162,13927.0,76,1,299.19,2,1,2,212,At Risk
1163,13928.0,12,4,414.32,5,4,2,542,Normal Customer
1164,13929.0,170,2,824.95,2,3,3,233,Normal Customer
1165,13930.0,59,2,337.34,3,3,2,332,Normal Customer
1166,13931.0,97,2,1092.5900000000001,2,3,4,234,Normal Customer
1167,13932.0,296,1,276.8,1,1,2,112,Hibernating
1168,13933.0,110,2,496.5,2,3,3,233,Normal Customer
1169,13934.0,265,1,904.0999999999999,1,1,4,114,Long time big buy
1170,13936.0,181,1,350.78,1,1,2,112,Hibernating
1171,13937.0,170,1,158.85,2,1,1,211,At Risk
1172,13938.0,36,1,71.66,3,1,1,311,At Risk
1173,13939.0,24,3,548.7499999999999,4,3,3,433,Potential loyalists
1174,13940.0,18,4,818.74,4,4,3,443,Need attention
1175,13941.0,23,5,4624.26,4,4,5,445,Loyal customers
1176,13946.0,80,3,429.56999999999994,2,3,2,232,Normal Customer
1177,13947.0,66,1,90.6,3,1,1,311,At Risk
1178,13948.0,362,1,101.99999999999999,1,1,1,111,Hibernating
1179,13949.0,4,6,2158.4500000000003,5,5,5,555,Champions
1180,13950.0,12,4,582.76,5,4,3,543,Need attention
1181,13951.0,177,3,597.95,2,3,3,233,Normal Customer
1182,13952.0,219,2,3073.3110000000006,1,3,5,135,Normal Customer
1183,13953.0,8,7,3515.6799999999994,5,5,5,555,Champions
1184,13954.0,3,2,333.77,5,3,2,532,Normal Customer
1185,13955.0,155,2,281.76,2,3,2,232,Normal Customer
1186,13956.0,6,5,960.5200000000001,5,4,4,544,Champions
1187,13959.0,80,3,590.8000000000001,2,3,3,233,Normal Customer
1188,13960.0,22,2,220.02,4,3,1,431,Normal Customer
1189,13962.0,23,2,151.65000000000003,4,3,1,431,Normal Customer
1190,13963.0,309,4,602.3399999999999,1,4,3,143,Normal Customer
1191,13967.0,147,1,80.7,2,1,1,211,At Risk
1192,13969.0,8,18,7534.390000000001,5,5,5,555,Champions
1193,13971.0,20,8,2273.82,4,5,5,455,Loyal customers
1194,13972.0,72,2,190.25000000000003,3,3,1,331,Normal Customer
1195,13973.0,288,1,249.39999999999998,1,1,2,112,Hibernating
1196,13974.0,50,1,383.59,3,1,2,312,At Risk
1197,13975.0,32,6,2239.23,4,5,5,455,Loyal customers
1198,13976.0,208,1,273.62,1,1,2,112,Hibernating
1199,13978.0,16,2,196.79,4,3,1,431,Normal Customer
1200,13979.0,74,1,720.3899999999999,2,1,3,213,At Risk
1201,13980.0,61,1,200.14000000000001,3,1,1,311,At Risk
1202,13982.0,40,4,1494.71,3,4,4,344,Loyal customers
1203,13983.0,31,12,2488.6800000000003,4,5,5,455,Loyal customers
1204,13984.0,28,5,890.5100000000001,4,4,4,444,Loyal customers
1205,13985.0,5,15,5666.6900000000005,5,5,5,555,Champions
1206,13986.0,18,1,320.46000000000004,4,1,2,412,Promising small money
1207,13988.0,21,6,3656.8999999999996,4,5,5,455,Loyal customers
1208,13989.0,67,2,1242.2800000000002,3,3,4,334,Potential loyalists
1209,13990.0,214,1,262.9,1,1,2,112,Hibernating
1210,13991.0,13,6,763.0899999999999,5,5,3,553,Need attention
1211,13992.0,31,1,76.8,4,1,1,411,Promising small money
1212,13993.0,44,9,3305.26,3,5,5,355,Loyal customers
1213,13994.0,5,6,1886.88,5,5,5,555,Champions
1214,13995.0,16,5,1114.49,4,4,4,444,Loyal customers
1215,13999.0,11,12,3137.0700000000006,5,5,5,555,Champions
1216,14000.0,212,1,635.6600000000001,1,1,3,113,Hibernating
1217,14001.0,47,3,1689.72,3,3,4,334,Potential loyalists
1218,14002.0,135,2,504.37999999999994,2,3,3,233,Normal Customer
1219,14004.0,44,7,3843.3,3,5,5,355,Loyal customers
1220,14005.0,11,5,2666.7200000000003,5,4,5,545,Champions
1221,14006.0,117,3,641.87,2,3,3,233,Normal Customer
1222,14009.0,199,2,591.0599999999998,1,3,3,133,Normal Customer
1223,14012.0,279,1,328.8,1,1,2,112,Hibernating
1224,14013.0,111,3,402.17999999999995,2,3,2,232,Normal Customer
1225,14014.0,78,1,440.6,2,1,3,213,At Risk
1226,14015.0,54,1,711.54,3,1,3,313,At Risk
1227,14016.0,163,4,4044.25,2,4,5,245,Normal Customer
1228,14019.0,48,3,1020.57,3,3,4,334,Potential loyalists
1229,14020.0,18,2,587.6,4,3,3,433,Potential loyalists
1230,14021.0,156,3,546.6999999999999,2,3,3,233,Normal Customer
1231,14022.0,226,1,353.29999999999995,1,1,2,112,Hibernating
1232,14023.0,8,2,566.3699999999999,5,3,3,533,Potential loyalists
1233,14024.0,123,2,254.54999999999998,2,3,2,232,Normal Customer
1234,14027.0,62,1,104.82000000000002,3,1,1,311,At Risk
1235,14029.0,64,2,467.66,3,3,3,333,Potential loyalists
1236,14030.0,19,8,2226.2,4,5,5,455,Loyal customers
1237,14031.0,8,19,16566.95,5,5,5,555,Champions
1238,14032.0,3,11,2635.3100000000004,5,5,5,555,Champions
1239,14034.0,23,3,567.98,4,3,3,433,Potential loyalists
1240,14035.0,30,5,1141.67,4,4,4,444,Loyal customers
1241,14036.0,286,1,581.35,1,1,3,113,Hibernating
1242,14037.0,177,2,147.2,2,3,1,231,Normal Customer
1243,14038.0,79,3,1169.5599999999997,2,3,4,234,Normal Customer
1244,14039.0,34,1,119.1,4,1,1,411,Promising small money
1245,14040.0,42,12,3034.15,3,5,5,355,Loyal customers
1246,14041.0,267,1,125.60999999999999,1,1,1,111,Hibernating
1247,14044.0,28,4,569.22,4,4,3,443,Need attention
1248,14045.0,110,3,1088.55,2,3,4,234,Normal Customer
1249,14046.0,285,1,128.41,1,1,1,111,Hibernating
1250,14047.0,10,5,1189.81,5,4,4,544,Champions
1251,14048.0,306,1,373.33,1,1,2,112,Hibernating
1252,14049.0,18,4,5163.2699999999995,4,4,5,445,Loyal customers
1253,14050.0,33,2,728.66,4,3,3,433,Potential loyalists
1254,14051.0,2,23,14161.14,5,5,5,555,Champions
1255,14052.0,21,1,222.51000000000002,4,1,1,411,Promising small money
1256,14053.0,161,1,29.25,2,1,1,211,At Risk
1257,14054.0,66,1,66.0,3,1,1,311,At Risk
1258,14055.0,107,1,725.6400000000001,2,1,3,213,At Risk
1259,14056.0,2,23,6950.71,5,5,5,555,Champions
1260,14057.0,25,16,5680.03,4,5,5,455,Loyal customers
1261,14059.0,268,1,143.99999999999997,1,1,1,111,Hibernating
1262,14060.0,6,19,5799.620000000001,5,5,5,555,Champions
1263,14062.0,11,12,9144.01,5,5,5,555,Champions
1264,14064.0,30,5,1239.4999999999998,4,4,4,444,Loyal customers
1265,14066.0,268,1,152.55,1,1,1,111,Hibernating
1266,14067.0,65,2,358.01,3,3,2,332,Normal Customer
1267,14068.0,321,1,221.59999999999997,1,1,1,111,Hibernating
1268,14071.0,5,8,1293.07,5,5,4,554,Champions
1269,14073.0,33,1,110.84,4,1,1,411,Promising small money
1270,14075.0,6,3,859.46,5,3,4,534,Potential loyalists
1271,14076.0,130,1,122.47,2,1,1,211,At Risk
1272,14077.0,42,5,435.0,3,4,3,343,Need attention
1273,14078.0,103,6,1014.75,2,5,4,254,Normal Customer
1274,14079.0,126,1,339.44999999999993,2,1,2,212,At Risk
1275,14080.0,34,1,45.599999999999994,4,1,1,411,Promising small money
1276,14081.0,303,2,897.03,1,3,4,134,Normal Customer
1277,14082.0,366,1,171.29999999999998,1,1,1,111,Hibernating
1278,14083.0,5,9,917.73,5,5,4,554,Champions
1279,14085.0,3,18,4048.1600000000003,5,5,5,555,Champions
1280,14087.0,4,1,188.61999999999998,5,1,1,511,New customers
1281,14088.0,11,13,45511.31,5,5,5,555,Champions
1282,14089.0,58,1,140.0,3,1,1,311,At Risk
1283,14092.0,9,14,3588.41,5,5,5,555,Champions
1284,14093.0,13,1,442.84999999999997,5,1,3,513,New customers
1285,14096.0,5,17,61162.280000000006,5,5,5,555,Champions
1286,14098.0,38,1,147.34999999999997,3,1,1,311,At Risk
1287,14099.0,17,11,2832.41,4,5,5,455,Loyal customers
1288,14100.0,139,1,171.20000000000002,2,1,1,211,At Risk
1289,14101.0,75,6,4131.790000000001,2,5,5,255,Normal Customer
1290,14102.0,6,5,1291.8799999999999,5,4,4,544,Champions
1291,14104.0,156,2,212.05,2,3,1,231,Normal Customer
1292,14105.0,240,1,1160.9299999999998,1,1,4,114,Long time big buy
1293,14107.0,53,7,2636.0299999999993,3,5,5,355,Loyal customers
1294,14108.0,32,2,569.3299999999999,4,3,3,433,Potential loyalists
1295,14109.0,74,1,129.2,2,1,1,211,At Risk
1296,14110.0,5,12,5036.93,5,5,5,555,Champions
1297,14111.0,15,4,566.85,5,4,3,543,Need attention
1298,14112.0,24,6,2496.75,4,5,5,455,Loyal customers
1299,14113.0,5,4,1766.62,5,4,4,544,Champions
1300,14114.0,275,2,386.53,1,3,2,132,Normal Customer
1301,14116.0,21,5,1207.94,4,4,4,444,Loyal customers
1302,14117.0,145,1,60.0,2,1,1,211,At Risk
1303,14121.0,5,4,2563.3100000000004,5,4,5,545,Champions
1304,14124.0,85,1,419.58000000000004,2,1,2,212,At Risk
1305,14125.0,12,3,2325.25,5,3,5,535,Potential loyalists
1306,14126.0,9,3,670.73,5,3,3,533,Potential loyalists
1307,14127.0,124,3,678.7099999999999,2,3,3,233,Normal Customer
1308,14128.0,62,2,597.3,3,3,3,333,Potential loyalists
1309,14129.0,3,5,878.01,5,4,4,544,Champions
1310,14130.0,320,1,465.45,1,1,3,113,Hibernating
1311,14132.0,3,11,3245.53,5,5,5,555,Champions
1312,14133.0,131,3,475.94,2,3,3,233,Normal Customer
1313,14135.0,3,15,4459.01,5,5,5,555,Champions
1314,14138.0,3,2,903.7800000000001,5,3,4,534,Potential loyalists
1315,14139.0,47,1,354.61999999999995,3,1,2,312,At Risk
1316,14140.0,5,2,905.05,5,3,4,534,Potential loyalists
1317,14141.0,4,4,693.23,5,4,3,543,Need attention
1318,14142.0,374,1,273.41,1,1,2,112,Hibernating
1319,14143.0,135,1,98.8,2,1,1,211,At Risk
1320,14145.0,48,4,3742.2,3,4,5,345,Loyal customers
1321,14146.0,10,5,3724.6000000000004,5,4,5,545,Champions
1322,14147.0,79,2,401.8,2,3,2,232,Normal Customer
1323,14148.0,235,1,157.2,1,1,1,111,Hibernating
1324,14149.0,222,1,431.32000000000005,1,1,2,112,Hibernating
1325,14150.0,37,2,595.2400000000001,3,3,3,333,Potential loyalists
1326,14152.0,76,2,612.7900000000001,2,3,3,233,Normal Customer
1327,14154.0,240,2,1320.12,1,3,4,134,Normal Customer
1328,14155.0,267,1,118.75,1,1,1,111,Hibernating
1329,14156.0,11,55,100631.92,5,5,5,555,Champions
1330,14157.0,21,2,432.88,4,3,3,433,Potential loyalists
1331,14158.0,41,1,437.28,3,1,3,313,At Risk
1332,14159.0,21,11,3933.79,4,5,5,455,Loyal customers
1333,14161.0,217,3,933.4699999999999,1,3,4,134,Normal Customer
1334,14162.0,175,2,264.96000000000004,2,3,2,232,Normal Customer
1335,14163.0,88,4,2385.59,2,4,5,245,Normal Customer
1336,14164.0,72,2,1583.7700000000002,3,3,4,334,Potential loyalists
1337,14165.0,277,1,100.94,1,1,1,111,Hibernating
1338,14167.0,40,4,571.89,3,4,3,343,Need attention
1339,14171.0,99,1,328.15,2,1,2,212,At Risk
1340,14173.0,12,4,414.89000000000004,5,4,2,542,Normal Customer
1341,14174.0,34,1,111.32000000000001,4,1,1,411,Promising small money
1342,14175.0,61,3,2879.83,3,3,5,335,Potential loyalists
1343,14176.0,298,4,411.6,1,4,2,142,Normal Customer
1344,14177.0,87,4,472.51,2,4,3,243,Normal Customer
1345,14178.0,10,7,1499.8000000000002,5,5,4,554,Champions
1346,14179.0,42,2,590.2,3,3,3,333,Potential loyalists
1347,14180.0,12,25,4469.27,5,5,5,555,Champions
1348,14184.0,68,1,371.18999999999994,3,1,2,312,At Risk
1349,14185.0,332,1,197.65,1,1,1,111,Hibernating
1350,14188.0,32,6,1439.26,4,5,4,454,Loyal customers
1351,14189.0,3,15,4393.16,5,5,5,555,Champions
1352,14191.0,3,13,4279.43,5,5,5,555,Champions
1353,14193.0,69,2,813.3399999999999,3,3,3,333,Potential loyalists
1354,14194.0,6,21,9541.380000000001,5,5,5,555,Champions
